,similarity_treshold,social_influence,swingers,no_of_neighbors,echo_limit,opinions,Run,Silent_Spiral,community_no,echo_chamber,echo_count,echo_size,majority_percentage,radical_opinions,transitivity,network_type
321,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,321,0.0,16,230,0.0416063676,"{'3': 229, '4': 1}",0.974,0.0,0.0222977501,2
322,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,322,0.28,13,69,0.0125614418,{'3': 69},0.7000000000000001,0.026000000000000002,0.0141993884,2
323,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,323,0.08,16,537,0.0957048654,"{'3': 493, '4': 43, '5': 1}",0.992,0.002,0.031042954600000002,2
324,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,324,0.24,19,17,0.0055737705,{'3': 17},0.768,0.001,0.012476546000000002,2
325,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,325,0.14,17,233,0.0415700268,"{'3': 232, '4': 1}",0.965,0.0,0.025408730900000003,2
326,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,326,0.8200000000000001,16,411,0.0744700127,"{'3': 388, '4': 21, '5': 2}",0.977,0.0,0.029238130600000002,2
327,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,327,0.44,19,34,0.0111074812,{'3': 34},0.719,0.0,0.0197385173,2
328,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,328,0.34,20,24,0.0078999342,{'3': 24},0.47500000000000003,0.001,0.0166179687,2
329,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,329,0.36,23,28,0.0091443501,{'3': 28},0.588,0.001,0.0207664893,2
33,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,33,0.44,10,47,0.0112305854,{'3': 47},0.365,0.0,0.013205765500000001,2
330,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,330,0.38,19,16,0.0052579691,{'3': 16},0.44,0.001,0.0116916378,2
331,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,331,0.32,21,27,0.0087890625,{'3': 27},0.47900000000000004,0.0,0.0160909836,2
332,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,332,0.28,7,148,0.026008492600000002,"{'3': 141, '4': 6}",0.46,0.0,0.019482811000000003,2
333,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,333,0.38,21,27,0.0088408644,{'3': 27},0.47400000000000003,0.001,0.0112214598,2
334,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,334,0.28,20,21,0.006858262600000001,{'3': 21},0.34900000000000003,0.001,0.0156082383,2
335,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,335,0.16,4,124,0.0225454545,"{'3': 123, '4': 1}",0.336,0.0,0.0163695101,2
336,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,336,0.8,7,337,0.045896482700000005,"{'3': 310, '4': 11}",0.616,0.0,0.0205839245,2
337,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,337,0.4,4,337,0.048101627200000004,"{'3': 327, '4': 10}",0.528,0.0,0.0230640589,2
338,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,338,0.66,5,340,0.047241906300000004,"{'3': 330, '4': 10}",0.593,0.0,0.0230722867,2
339,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,339,0.4,5,336,0.0473414842,"{'3': 329, '4': 4}",0.546,0.0,0.0224766429,2
34,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,34,0.24,17,64,0.0152453549,{'3': 64},0.9470000000000001,0.002,0.0164801345,2
340,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,340,0.52,4,303,0.043173695500000005,"{'3': 298, '4': 4}",0.511,0.0,0.0211279538,2
341,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,341,0.62,4,364,0.0498269896,"{'3': 346, '4': 14}",0.516,0.0,0.0235023541,2
342,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,342,0.4,3,195,0.0274108791,"{'3': 190, '4': 3}",0.384,0.0,0.0171829308,2
343,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,343,0.54,15,307,0.0427701459,"{'3': 298, '4': 4}",0.933,0.0,0.0244415046,2
344,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,344,0.34,9,53,0.012331041000000001,{'3': 52},0.41000000000000003,0.003,0.013540289,2
345,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,345,0.18,10,62,0.0146849834,{'3': 62},0.47500000000000003,0.031,0.0159076959,2
346,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,346,0.4,11,75,0.0175023652,"{'3': 73, '4': 1}",0.538,0.008,0.015004633000000002,2
347,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,347,0.44,9,60,0.0142551675,"{'3': 59, '4': 1}",0.47300000000000003,0.0,0.0154008461,2
348,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,348,0.48,10,84,0.0197322058,"{'3': 82, '4': 2}",0.367,0.0,0.0200334483,2
349,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,349,0.26,10,63,0.0149608169,{'3': 63},0.481,0.001,0.0130467775,2
35,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,35,0.36,14,92,0.021530540600000002,"{'3': 91, '4': 1}",0.768,0.002,0.0222756522,2
350,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,350,0.44,11,86,0.0199764982,{'3': 85},0.525,0.003,0.0240760016,2
351,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,351,0.5,10,102,0.0237651445,"{'3': 101, '4': 1}",0.588,0.006,0.0229431802,2
352,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,352,0.22,14,60,0.0142079091,{'3': 60},0.647,0.002,0.0163243319,2
353,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,353,0.1,14,37,0.008537148100000001,{'3': 37},0.546,0.005,0.0234256501,2
354,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,354,0.76,18,120,0.028099173600000003,{'3': 119},0.9420000000000001,0.001,0.024996229000000002,2
355,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,355,0.26,14,79,0.018773764300000002,{'3': 79},0.72,0.001,0.016941692600000002,2
356,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,356,0.28,14,157,0.028074624200000002,"{'3': 152, '4': 3}",0.72,0.001,0.0191875166,2
357,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,357,0.24,13,43,0.010136728000000001,{'3': 43},0.532,0.0,0.0163714394,2
358,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,358,0.44,11,106,0.0252501191,"{'3': 104, '4': 2}",0.604,0.0,0.0185034627,2
359,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,359,0.48,12,145,0.026055705300000002,"{'3': 139, '4': 6}",0.798,0.003,0.0245812729,2
36,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,36,0.4,13,143,0.0262048745,"{'3': 142, '4': 1}",0.72,0.002,0.015791934100000002,2
360,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,360,0.9,14,376,0.0679436213,"{'3': 365, '4': 11}",0.991,0.0,0.0283999227,2
361,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,361,0.0,15,462,0.0848329049,"{'3': 444, '4': 18}",1.0,0.0,0.026936319900000002,2
362,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,362,0.26,7,107,0.019324544000000003,{'3': 107},0.437,0.001,0.015373518400000001,2
363,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,363,0.0,11,117,0.0212033345,"{'3': 115, '4': 2}",0.682,0.0,0.0174371298,2
364,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,364,0.0,23,35,0.0114379085,{'3': 35},0.901,0.004,0.0183555723,2
365,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,365,0.4,17,178,0.032158430200000004,"{'3': 174, '4': 3}",0.925,0.0,0.0206061403,2
366,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,366,0.16,16,308,0.0560101837,"{'3': 302, '4': 6}",0.975,0.0,0.0241420719,2
367,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,367,0.52,19,24,0.0061848958,{'3': 19},0.502,0.019,0.017078356200000002,2
368,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,368,0.4,19,26,0.0084388186,{'3': 26},0.41100000000000003,0.0,0.0170287854,2
369,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,369,0.22,19,13,0.0042608981,{'3': 13},0.387,0.003,0.0125732502,2
37,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,37,0.1,9,48,0.0112755462,{'3': 48},0.432,0.001,0.0169532222,2
370,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,370,0.32,18,15,0.0048844025,{'3': 15},0.495,0.0,0.0219433887,2
371,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,371,0.36,19,30,0.0098167539,{'3': 30},0.53,0.024,0.0181297533,2
372,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,372,0.30000000000000004,4,133,0.0234443857,"{'3': 132, '4': 1}",0.418,0.0,0.0183455485,2
373,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,373,0.26,18,17,0.0048939641,{'3': 15},0.444,0.0,0.015143739100000001,2
374,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,374,0.34,18,24,0.007518797000000001,{'3': 23},0.439,0.0,0.014529327600000001,2
375,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,375,0.16,14,157,0.028587035700000003,"{'3': 154, '4': 3}",0.747,0.0,0.015086499000000001,2
376,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,376,0.42,6,342,0.047433579100000005,"{'3': 336, '4': 5}",0.584,0.004,0.024985072400000002,2
377,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,377,0.62,4,484,0.0672876408,"{'3': 443, '4': 39, '5': 2}",0.508,0.008,0.0250868977,2
378,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,378,0.78,8,362,0.052086330900000005,"{'3': 349, '4': 13}",0.631,0.0,0.021647367100000002,2
379,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,379,0.36,6,279,0.039931054300000005,"{'3': 274, '4': 4}",0.588,0.001,0.018621947700000002,2
38,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,38,0.48,12,93,0.021800281300000002,{'3': 93},0.716,0.001,0.021646107600000002,2
380,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,380,0.54,3,313,0.0444476001,"{'3': 306, '4': 7}",0.506,0.0,0.0220519958,2
381,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,381,0.48,4,329,0.0464720884,"{'3': 314, '4': 13, '5': 1}",0.514,0.002,0.0188335547,2
382,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,382,0.22,3,232,0.0326530612,"{'3': 217, '4': 14, '5': 1}",0.41000000000000003,0.0,0.0151082707,2
383,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,383,0.12,15,379,0.0542591267,"{'3': 376, '4': 3}",0.975,0.0,0.0233243156,2
384,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,384,0.36,8,50,0.011907597,{'3': 50},0.392,0.0,0.0136764934,2
385,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,385,0.30000000000000004,12,76,0.0179669031,"{'3': 75, '4': 1}",0.487,0.07100000000000001,0.0144383245,2
386,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,386,0.48,10,73,0.0172699314,"{'3': 72, '4': 1}",0.556,0.001,0.013440958400000001,2
387,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,387,0.26,12,47,0.011121628000000001,{'3': 47},0.52,0.0,0.0149783763,2
388,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,388,0.32,14,119,0.027565439,"{'3': 118, '4': 1}",0.6910000000000001,0.014,0.0230911678,2
389,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,389,0.32,8,71,0.016651031900000002,{'3': 71},0.342,0.002,0.016235563300000002,2
39,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,39,0.36,11,72,0.012987013,{'3': 72},0.735,0.001,0.0223063954,2
390,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,390,0.66,11,100,0.0236742424,"{'3': 98, '4': 2}",0.557,0.011,0.0179413788,2
391,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,391,0.6000000000000001,13,117,0.0275358908,"{'3': 116, '4': 1}",0.638,0.016,0.0217117354,2
392,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,392,0.44,16,77,0.0183551847,{'3': 77},0.839,0.001,0.0179740259,2
393,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,393,0.36,15,98,0.0229260222,{'3': 97},0.741,0.0,0.019842919,2
394,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,394,0.64,16,80,0.0189170017,"{'3': 79, '4': 1}",0.89,0.0,0.0212322193,2
395,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,395,0.36,10,85,0.0201660735,{'3': 85},0.505,0.001,0.0179328245,2
396,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,396,0.26,11,113,0.0202110535,{'3': 113},0.618,0.0,0.017326878400000002,2
397,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,397,0.26,16,69,0.0163701068,{'3': 69},0.675,0.001,0.019777830700000002,2
398,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,398,0.48,10,77,0.0183990442,{'3': 77},0.515,0.0,0.0153763762,2
399,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,399,0.68,17,177,0.0326990578,"{'3': 174, '4': 3}",0.964,0.0,0.021043252000000002,2
4,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,4,0.42,18,52,0.016921575,{'3': 52},0.895,0.002,0.0284341884,2
40,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,40,0.0,13,537,0.0972649882,"{'3': 512, '4': 25}",1.0,0.0,0.0342332731,2
400,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,400,0.0,15,310,0.0564046579,"{'3': 297, '4': 13}",0.975,0.003,0.0231650344,2
401,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,401,0.0,14,366,0.0655444126,"{'3': 352, '4': 14}",0.989,0.0,0.030055184800000002,2
402,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,402,0.30000000000000004,11,67,0.0119365758,{'3': 67},0.519,0.012,0.0136249561,2
403,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,403,0.0,15,390,0.0704352537,"{'3': 369, '4': 20, '5': 1}",0.986,0.0,0.029528721,2
404,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,404,0.0,20,29,0.009452412,{'3': 29},0.85,0.0,0.0181792206,2
405,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,405,0.0,16,444,0.0795332136,"{'3': 432, '4': 11}",0.995,0.001,0.0328643048,2
406,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,406,0.48,9,207,0.0370570246,"{'3': 195, '4': 10, '5': 1}",0.549,0.003,0.0237890026,2
407,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,407,0.54,20,36,0.011791680300000001,{'3': 36},0.833,0.037,0.0187781946,2
408,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,408,0.22,19,19,0.0061768531,{'3': 19},0.43,0.0,0.0175359339,2
409,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,409,0.32,21,25,0.008135372600000001,{'3': 25},0.55,0.0,0.030166779100000003,2
41,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,41,0.0,14,527,0.095626928,"{'3': 500, '4': 27}",1.0,0.001,0.0308181987,2
410,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,410,0.4,20,39,0.0127326151,{'3': 39},0.728,0.001,0.0210162657,2
411,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,411,0.32,19,23,0.0075484083,{'3': 23},0.40700000000000003,0.0,0.0149554114,2
412,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,412,0.26,8,123,0.0223839854,"{'3': 122, '4': 1}",0.549,0.001,0.015435125000000001,2
413,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,413,0.22,18,19,0.0062071219,{'3': 19},0.421,0.0,0.0160101008,2
414,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,414,0.24,19,29,0.0091324201,{'3': 28},0.404,0.0,0.0198770654,2
415,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,415,0.2,14,217,0.0391696751,"{'3': 210, '4': 7}",0.6950000000000001,0.0,0.0198516281,2
416,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,416,0.76,7,305,0.0436656133,"{'3': 292, '4': 12}",0.623,0.0,0.0183798232,2
417,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,417,0.62,4,340,0.0485367595,"{'3': 321, '4': 17, '5': 2}",0.553,0.0,0.0196405658,2
418,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,418,0.6000000000000001,6,317,0.0448119876,"{'3': 306, '4': 11}",0.5640000000000001,0.001,0.0211585592,2
419,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,419,0.8200000000000001,9,415,0.0583921016,"{'3': 390, '4': 23, '5': 1}",0.71,0.0,0.0252791978,2
42,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,42,0.06,6,152,0.0273972603,"{'3': 148, '4': 4}",0.4,0.006,0.0179231139,2
420,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,420,0.56,6,280,0.0403109703,"{'3': 273, '4': 7}",0.549,0.0,0.0180004742,2
421,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,421,0.5,4,222,0.0316419612,"{'3': 221, '4': 1}",0.509,0.001,0.0233351426,2
422,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,422,0.38,3,183,0.0260275921,{'3': 183},0.362,0.001,0.0158719953,2
423,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,423,0.78,15,451,0.0637095635,"{'3': 442, '4': 9}",0.973,0.0,0.03084326,2
424,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,424,0.32,10,67,0.0144412879,{'3': 61},0.44,0.016,0.015245679100000001,2
425,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,425,0.34,11,34,0.0079905993,{'3': 34},0.368,0.0,0.0175467277,2
426,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,426,0.32,10,69,0.016412940100000002,{'3': 69},0.454,0.0,0.017337974000000003,2
427,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,427,0.36,8,62,0.0146606763,{'3': 62},0.45,0.0,0.014135813700000001,2
428,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,428,0.44,14,139,0.0327444052,"{'3': 132, '4': 7}",0.687,0.041,0.022580671,2
429,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,429,0.52,8,71,0.0166823308,{'3': 71},0.422,0.004,0.017781595,2
43,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,43,0.0,15,422,0.0764769844,"{'3': 406, '4': 16}",0.993,0.002,0.0293678685,2
430,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,430,0.5,9,72,0.0170980765,{'3': 72},0.537,0.007,0.0174153719,2
431,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,431,0.6000000000000001,11,90,0.0214132762,"{'3': 88, '4': 2}",0.583,0.0,0.0168828617,2
432,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,432,0.30000000000000004,10,59,0.0140109238,{'3': 59},0.47200000000000003,0.0,0.016016320100000002,2
433,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,433,0.18,11,93,0.021631789300000002,{'3': 92},0.542,0.001,0.0228794397,2
434,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,434,0.0,17,217,0.0510348071,"{'3': 212, '4': 5}",0.988,0.0,0.032351977500000004,2
435,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,435,0.26,12,80,0.0186320755,{'3': 79},0.583,0.0,0.017831418300000002,2
436,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,436,0.22,9,106,0.019346596100000002,{'3': 106},0.537,0.001,0.0128887257,2
437,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,437,0.26,12,52,0.0122786305,{'3': 52},0.488,0.0,0.0191153716,2
438,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,438,0.44,10,90,0.0209026128,{'3': 88},0.503,0.002,0.0192406404,2
439,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,439,0.36,14,158,0.0282900627,"{'3': 153, '4': 5}",0.874,0.002,0.0249694442,2
44,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,44,0.48,20,22,0.0071731334,{'3': 22},0.706,0.003,0.0197858862,2
