	no_of_neighbors	similarity_treshold	social_influence	swingers	beta_component	Run	Echo_Chambers	Silent_Spiral	opinions	radical_opinions	network_type
1030	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	1030	7	0.26666666666666666	0.5566666666666666	0.0	1
1031	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1031	4	0.2	0.5	0.0	1
1032	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1032	7	0.3333333333333333	0.7	0.4	1
1033	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1033	4	0.36666666666666664	0.48	0.1	1
1034	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	1034	4	0.3	0.36666666666666664	0.3933333333333333	1
1035	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	1035	2	0.16666666666666666	0.6266666666666667	0.0	1
1036	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	1036	2	0.2	0.4033333333333333	0.4033333333333333	1
1037	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	1037	8	0.1	0.34	0.38	1
1038	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1038	0	0.16666666666666666	0.48	0.0	1
1039	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	1039	5	0.3333333333333333	0.56	0.01	1
1040	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	1040	7	0.43333333333333335	0.6033333333333334	0.08333333333333333	1
1041	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	1041	5	0.26666666666666666	0.42333333333333334	0.0	1
1042	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	1042	9	0.26666666666666666	0.5266666666666666	0.0	1
1043	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1043	10	0.3333333333333333	0.6	0.0	1
1044	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1044	12	0.3	0.5633333333333334	0.0	1
1045	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1045	3	0.3	0.4666666666666667	0.0	1
1046	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	1046	1	0.26666666666666666	0.5066666666666667	0.0	1
1047	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	1047	3	0.36666666666666664	0.5566666666666666	0.05	1
1048	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	1048	5	0.3333333333333333	0.47	0.006666666666666667	1
1049	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	1049	6	0.3333333333333333	0.5566666666666666	0.0	1
1050	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1050	5	0.3	0.4633333333333333	0.016666666666666666	1
1051	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	1051	6	0.3	0.43333333333333335	0.02	1
1052	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	1052	2	0.16666666666666666	0.4633333333333333	0.0	1
1053	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	1053	5	0.23333333333333334	0.4866666666666667	0.01	1
1054	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	1054	6	0.3	0.48	0.02	1
1055	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1055	11	0.3	0.42	0.043333333333333335	1
1056	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1056	2	0.23333333333333334	0.5766666666666667	0.01	1
1057	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1057	2	0.16666666666666666	0.49333333333333335	0.0	1
1058	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	1058	4	0.23333333333333334	0.44666666666666666	0.0	1
1059	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	1059	6	0.36666666666666664	0.4633333333333333	0.02	1
1060	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	1060	5	0.3	0.49666666666666665	0.0	1
1061	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	1061	4	0.3333333333333333	0.46	0.0	1
1062	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1062	6	0.26666666666666666	0.42333333333333334	0.023333333333333334	1
1063	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	1063	1	0.26666666666666666	0.5166666666666667	0.006666666666666667	1
1064	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	1064	0	0.23333333333333334	0.41333333333333333	0.0	1
1065	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	1065	1	0.3333333333333333	0.48333333333333334	0.006666666666666667	1
1066	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	1066	3	0.16666666666666666	0.44666666666666666	0.0	1
1067	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1067	1	0.26666666666666666	0.4166666666666667	0.006666666666666667	1
1068	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1068	3	0.16666666666666666	0.5933333333333334	0.54	1
1069	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1069	7	0.3333333333333333	0.5566666666666666	0.04	1
1070	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	1070	2	0.2	0.5633333333333334	0.24666666666666667	1
1071	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	1071	1	0.23333333333333334	0.52	0.11	1
1072	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	1072	1	0.3	0.5933333333333334	0.17	1
1073	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	1073	1	0.26666666666666666	0.4033333333333333	0.8266666666666667	1
1074	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1074	3	0.26666666666666666	0.47333333333333333	0.03333333333333333	1
1075	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	1075	8	0.3	0.51	0.0	1
1076	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	1076	7	0.23333333333333334	0.5	0.043333333333333335	1
1077	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	1077	7	0.3333333333333333	0.43	0.023333333333333334	1
1078	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	1078	12	0.23333333333333334	0.49333333333333335	0.023333333333333334	1
1079	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1079	2	0.36666666666666664	0.43666666666666665	0.0	1
1080	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1080	5	0.26666666666666666	0.48	0.08666666666666667	1
1081	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1081	0	0.26666666666666666	0.5	0.08	1
1082	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	1082	5	0.3333333333333333	0.45666666666666667	0.07333333333333333	1
1083	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	1083	10	0.23333333333333334	0.4633333333333333	0.23333333333333334	1
1084	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	1084	11	0.43333333333333335	0.43	0.05	1
1085	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	1085	10	0.3	0.49666666666666665	0.04666666666666667	1
1086	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1086	9	0.2	0.4266666666666667	0.21666666666666667	1
1087	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	1087	2	0.16666666666666666	0.4	0.3933333333333333	1
1088	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	1088	0	0.36666666666666664	0.5333333333333333	0.11666666666666667	1
1089	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	1089	7	0.3	0.6966666666666667	0.41	1
1090	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	1090	6	0.26666666666666666	0.3233333333333333	0.4066666666666667	1
1091	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1091	1	0.26666666666666666	0.4	0.46	1
1092	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1092	1	0.23333333333333334	0.5766666666666667	0.013333333333333334	1
1093	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1093	5	0.23333333333333334	0.5733333333333334	0.0033333333333333335	1
1094	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	1094	7	0.06666666666666667	0.38333333333333336	0.0	1
1095	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	1095	0	0.23333333333333334	0.49	0.0	1
1096	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	1096	0	0.2	0.51	0.006666666666666667	1
1097	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	1097	2	0.26666666666666666	0.48333333333333334	0.006666666666666667	1
1098	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1098	1	0.2	0.49	0.0	1
1099	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	1099	2	0.23333333333333334	0.5266666666666666	0.0	1
1100	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	1100	6	0.4	0.47	0.01	1
1101	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	1101	6	0.36666666666666664	0.5366666666666666	0.0	1
1102	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	1102	9	0.23333333333333334	0.4	0.006666666666666667	1
1103	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1103	8	0.26666666666666666	0.5133333333333333	0.0	1
1104	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1104	3	0.3	0.6333333333333333	0.3233333333333333	1
1105	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1105	3	0.3	0.48	0.06333333333333334	1
1106	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	1106	4	0.16666666666666666	0.37333333333333335	0.33	1
1107	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	1107	1	0.3	0.5666666666666667	0.006666666666666667	1
1108	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	1108	2	0.16666666666666666	0.62	0.2733333333333333	1
1109	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	1109	3	0.2	0.33	0.37333333333333335	1
1110	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1110	1	0.2	0.4666666666666667	0.0	1
1111	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	1111	3	0.36666666666666664	0.49666666666666665	0.01	1
1112	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	1112	5	0.36666666666666664	0.5233333333333333	0.05	1
1113	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	1113	7	0.3	0.4166666666666667	0.016666666666666666	1
1114	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	1114	4	0.2	0.5833333333333334	0.006666666666666667	1
1115	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1115	10	0.3	0.37	0.0	1
1116	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1116	7	0.26666666666666666	0.35333333333333333	0.0	1
1117	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1117	4	0.26666666666666666	0.51	0.006666666666666667	1
1118	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	1118	3	0.3	0.5	0.01	1
1119	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	1119	5	0.3	0.47	0.0	1
1120	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	1120	3	0.3333333333333333	0.4866666666666667	0.0033333333333333335	1
1121	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	1121	6	0.3	0.43666666666666665	0.023333333333333334	1
1122	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1122	5	0.3	0.4666666666666667	0.006666666666666667	1
1123	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	1123	8	0.3	0.4533333333333333	0.006666666666666667	1
1124	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	1124	7	0.3333333333333333	0.6033333333333334	0.01	1
1125	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	1125	7	0.23333333333333334	0.37666666666666665	0.01	1
1126	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	1126	3	0.26666666666666666	0.44666666666666666	0.0	1
1127	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1127	10	0.2	0.53	0.03	1
1128	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1128	6	0.23333333333333334	0.55	0.0	1
1129	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1129	2	0.16666666666666666	0.5166666666666667	0.0	1
1130	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	1130	8	0.4	0.39	0.0033333333333333335	1
1131	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	1131	6	0.2	0.46	0.006666666666666667	1
1132	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	1132	6	0.23333333333333334	0.5233333333333333	0.0	1
1133	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	1133	7	0.16666666666666666	0.4033333333333333	0.0	1
1134	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1134	7	0.26666666666666666	0.4066666666666667	0.006666666666666667	1
1135	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	1135	2	0.4	0.4766666666666667	0.0	1
1136	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	1136	2	0.23333333333333334	0.5766666666666667	0.006666666666666667	1
1137	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	1137	0	0.3333333333333333	0.44666666666666666	0.0033333333333333335	1
1138	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	1138	1	0.23333333333333334	0.45666666666666667	0.006666666666666667	1
1139	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1139	2	0.23333333333333334	0.43333333333333335	0.0033333333333333335	1
1140	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1140	1	0.23333333333333334	0.55	0.32	1
1141	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1141	12	0.3333333333333333	0.56	0.01	1
1142	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	1142	1	0.3	0.6166666666666667	0.5333333333333333	1
1143	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	1143	2	0.16666666666666666	0.5933333333333334	0.02666666666666667	1
1144	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	1144	2	0.3	0.5133333333333333	0.30666666666666664	1
1145	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	1145	0	0.26666666666666666	0.5566666666666666	0.5933333333333334	1
1146	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1146	0	0.2	0.5233333333333333	0.03666666666666667	1
1147	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	1147	5	0.36666666666666664	0.39	0.01	1
1148	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	1148	5	0.26666666666666666	0.4766666666666667	0.006666666666666667	1
1149	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	1149	7	0.23333333333333334	0.57	0.0	1
1150	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	1150	8	0.2	0.4633333333333333	0.006666666666666667	1
1151	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1151	6	0.23333333333333334	0.5033333333333333	0.01	1
1152	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1152	9	0.4	0.49666666666666665	0.06333333333333334	1
1153	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1153	0	0.13333333333333333	0.49333333333333335	0.11666666666666667	1
1154	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	1154	5	0.2	0.4866666666666667	0.10666666666666667	1
1155	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	1155	8	0.2	0.4866666666666667	0.21666666666666667	1
1156	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	1156	8	0.3333333333333333	0.5133333333333333	0.02666666666666667	1
1157	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	1157	7	0.3	0.5433333333333333	0.056666666666666664	1
1158	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1158	14	0.26666666666666666	0.41333333333333333	0.25	1
1159	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	1159	9	0.26666666666666666	0.27	0.43	1
1160	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	1160	4	0.2	0.5833333333333334	0.2	1
1161	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	1161	7	0.26666666666666666	0.6633333333333333	0.4166666666666667	1
1162	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	1162	11	0.26666666666666666	0.78	0.45	1
1163	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1163	8	0.23333333333333334	0.26	0.39	1
1164	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1164	1	0.06666666666666667	0.5733333333333334	0.006666666666666667	1
1165	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1165	2	0.2	0.5166666666666667	0.01	1
1166	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	1166	1	0.23333333333333334	0.39	0.0033333333333333335	1
1167	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	1167	6	0.2	0.6733333333333333	0.0	1
1168	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	1168	4	0.26666666666666666	0.4166666666666667	0.0	1
1169	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	1169	3	0.16666666666666666	0.6533333333333333	0.006666666666666667	1
1170	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1170	1	0.26666666666666666	0.5366666666666666	0.0	1
1171	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	1171	1	0.23333333333333334	0.44666666666666666	0.02	1
1172	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	1172	4	0.16666666666666666	0.4866666666666667	0.02	1
1173	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	1173	4	0.36666666666666664	0.41333333333333333	0.0	1
1174	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	1174	6	0.23333333333333334	0.5466666666666666	0.016666666666666666	1
1175	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1175	7	0.36666666666666664	0.5333333333333333	0.0	1
1176	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1176	5	0.2	0.35	0.3333333333333333	1
1177	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	1177	4	0.2	0.43666666666666665	0.09666666666666666	1
1178	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	1178	6	0.3	0.6833333333333333	0.30333333333333334	1
1179	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	1179	0	0.3	0.55	0.0	1
1180	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	1180	2	0.23333333333333334	0.37666666666666665	0.35	1
1181	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	1181	9	0.13333333333333333	0.29	0.33	1
1182	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1182	2	0.23333333333333334	0.43	0.0	1
1183	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	1183	6	0.3	0.5766666666666667	0.01	1
1184	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	1184	8	0.43333333333333335	0.55	0.03	1
1185	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	1185	5	0.16666666666666666	0.5066666666666667	0.03333333333333333	1
1186	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	1186	6	0.43333333333333335	0.5666666666666667	0.013333333333333334	1
1187	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	1187	3	0.2	0.5166666666666667	0.006666666666666667	1
1188	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1188	7	0.3	0.5866666666666667	0.0	1
1189	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	1189	12	0.3333333333333333	0.35333333333333333	0.0	1
1190	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	1190	6	0.3	0.5566666666666666	0.01	1
1191	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	1191	4	0.23333333333333334	0.5733333333333334	0.01	1
1192	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	1192	4	0.3	0.53	0.01	1
1193	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	1193	8	0.2	0.49666666666666665	0.02	1
1194	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1194	4	0.23333333333333334	0.43666666666666665	0.013333333333333334	1
1195	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	1195	6	0.16666666666666666	0.4666666666666667	0.0	1
1196	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	1196	8	0.3333333333333333	0.4166666666666667	0.0	1
1197	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	1197	10	0.4	0.6033333333333334	0.016666666666666666	1
1198	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	1198	5	0.23333333333333334	0.42	0.05	1
1199	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	1199	3	0.3	0.49333333333333335	0.013333333333333334	1
1200	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1200	9	0.3	0.5766666666666667	0.01	1
1201	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	1201	3	0.26666666666666666	0.5533333333333333	0.0	1
1202	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	1202	4	0.3	0.49	0.0033333333333333335	1
1203	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	1203	5	0.3	0.5366666666666666	0.0	1
1204	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	1204	2	0.36666666666666664	0.49	0.0	1
1205	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	1205	9	0.26666666666666666	0.41333333333333333	0.0	1
1206	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1206	5	0.36666666666666664	0.4066666666666667	0.0033333333333333335	1
1207	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	1207	2	0.3333333333333333	0.4633333333333333	0.0033333333333333335	1
1208	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	1208	3	0.23333333333333334	0.41	0.0	1
1209	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	1209	2	0.13333333333333333	0.4033333333333333	0.0	1
1210	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	1210	2	0.3333333333333333	0.5466666666666666	0.0	1
1211	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	1211	2	0.3	0.4066666666666667	0.0	1
1212	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1212	0	0.2	0.43	0.5033333333333333	1
1213	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	1213	3	0.2	0.4866666666666667	0.0033333333333333335	1
1214	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	1214	1	0.23333333333333334	0.54	0.18	1
1215	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	1215	2	0.23333333333333334	0.4066666666666667	0.013333333333333334	1
1216	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	1216	0	0.06666666666666667	0.5033333333333333	0.19	1
1217	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	1217	0	0.23333333333333334	0.5333333333333333	0.19333333333333333	1
1218	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1218	0	0.23333333333333334	0.5166666666666667	0.02	1
1219	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	1219	5	0.2	0.49666666666666665	0.023333333333333334	1
1220	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	1220	6	0.3333333333333333	0.57	0.013333333333333334	1
1221	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	1221	2	0.23333333333333334	0.5066666666666667	0.02	1
1222	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	1222	5	0.26666666666666666	0.5366666666666666	0.0	1
1223	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1223	5	0.3333333333333333	0.5166666666666667	0.013333333333333334	1
1224	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1224	3	0.3333333333333333	0.5533333333333333	0.04	1
1225	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1225	1	0.3	0.45	0.07333333333333333	1
1226	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	1226	7	0.3333333333333333	0.5333333333333333	0.05333333333333334	1
1227	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	1227	11	0.26666666666666666	0.61	0.17333333333333334	1
1228	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	1228	4	0.2	0.5766666666666667	0.07333333333333333	1
1229	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	1229	9	0.26666666666666666	0.4066666666666667	0.03	1
1230	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1230	11	0.3	0.52	0.23	1
1231	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	1231	3	0.2	0.36666666666666664	0.35	1
1232	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	1232	1	0.36666666666666664	0.5	0.20333333333333334	1
1233	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	1233	4	0.16666666666666666	0.35	0.43	1
1234	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	1234	3	0.2	0.6966666666666667	0.36	1
1235	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1235	11	0.23333333333333334	0.8033333333333333	0.41333333333333333	1
1236	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1236	2	0.3	0.4633333333333333	0.0033333333333333335	1
1237	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1237	5	0.23333333333333334	0.5333333333333333	0.03	1
1238	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	1238	5	0.1	0.34	0.02	1
1239	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	1239	2	0.16666666666666666	0.6466666666666666	0.0	1
1240	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	1240	1	0.3	0.49333333333333335	0.01	1
1241	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	1241	1	0.2	0.45666666666666667	0.0	1
